Report_Date,Route,Time,Day,Location,Incident,Min_Delay,Min_Gap,Direction,Vehicle,Round_Time
2016-01-11,501,09:06:00,Monday,queen_at_pape.,utilized_off_route,18.0,23.0,E/B,4239.0,09:00:00
2016-01-11,512,09:07:00,Monday,scw_stn,mechanical,3.0,6.0,W/B,4147.0,09:00:00
2016-01-11,505,09:45:00,Monday,parlament/dundas,mechanical,7.0,14.0,E/B,4189.0,10:00:00
2016-01-11,501,09:50:00,Monday,long_branch_loop,mechanical,10.0,20.0,W/B,4112.0,10:00:00
2016-01-11,506,09:50:00,Monday,coxwell_and_gerard,mechanical,4.0,8.0,W/B,4123.0,10:00:00
2016-01-11,504,10:28:00,Monday,king_and_bathurst,mechanical,3.0,6.0,E/B,4055.0,10:30:00
2016-01-11,501,11:23:00,Monday,humber_loop,mechanical,5.0,11.0,E/B,4236.0,11:30:00
2016-01-11,501,12:24:00,Monday,humber_loop,utilized_off_route,5.0,11.0,E/B,4092.0,12:30:00
2016-01-11,501,12:25:00,Monday,queen_at_leslie,held_by,6.0,12.0,B/W,4227.0,12:30:00
2016-01-11,502,12:27:00,Monday,queen_at_jones,held_by,10.0,20.0,E/B,7823.0,12:30:00
2016-01-11,506,14:10:00,Monday,gerard_and_coxwell,mechanical,4.0,8.0,W/B,4163.0,14:00:00
2016-01-11,501,14:21:00,Monday,queen_at_dunn,mechanical,5.0,11.0,E/B,4011.0,14:30:00
2016-01-11,511,14:28:00,Monday,bathurst_and_dundas,mechanical,18.0,24.0,S/B,4168.0,14:30:00
2016-01-11,501,15:11:00,Monday,queen_at_parliament,mechanical,7.0,13.0,W/B,4215.0,15:00:00
2016-01-11,504,15:39:00,Monday,queen_street_to_dws,mechanical,4.0,8.0,W/B,4185.0,15:30:00
2016-01-11,504,15:55:00,Monday,broadview_stn_to_dws,mechanical,0.0,0.0,S/B,4015.0,16:00:00
2016-01-11,501,15:57:00,Monday,queen_at_roncesvalles,mechanical,5.0,11.0,W/B,,16:00:00
2016-01-11,501,16:09:00,Monday,queen_at_spadina,mechanical,5.0,10.0,W/B,4011.0,16:00:00
2016-01-11,504,17:09:00,Monday,roncy_to_dws,mechanical,4.0,8.0,W/B,4122.0,17:00:00
2016-01-11,501,17:17:00,Monday,queen_at_spadina,mechanical,5.0,15.0,E/B,4204.0,17:30:00
2016-01-11,510,17:34:00,Monday,spadina_and_harbour,mechanical,15.0,17.0,N/B,4400.0,17:30:00
2016-01-11,511,18:05:00,Monday,bathurst&_ulster,mechanical,13.0,19.0,S/B,4044.0,18:00:00
2016-01-11,504,19:37:00,Monday,boustead,investigation,40.0,44.0,S/B,4181.0,19:30:00
2016-01-11,501,19:50:00,Monday,humber_loop,mechanical,10.0,20.0,W/B,4066.0,20:00:00
2016-01-11,504,21:04:00,Monday,broadview_and_danforth,mechanical,4.0,8.0,N/B,4087.0,21:00:00
2016-01-11,501,21:53:00,Monday,queen_st._west_and_roncesvalles_ave.,mechanical,6.0,10.0,W/B,4104.0,22:00:00
2016-01-11,504,23:20:00,Monday,roncesvalles_and_queen_street,investigation,6.0,12.0,W/B,4181.0,23:30:00
2016-01-11,511,23:53:00,Monday,fleet_loop,mechanical,8.0,16.0,E/B,4191.0,1900-01-01 00:00:00
2016-01-12,301,02:36:00,Tuesday,lake_shore_blvd_and_burlington_st.,mechanical,9.0,19.0,E/B,4203.0,02:30:00
2016-01-12,501,02:40:00,Tuesday,lake_shore_blvd_and_burlington_st.,utilized_off_route,9.0,18.0,E/B,4171.0,02:30:00
2016-01-12,504,05:06:00,Tuesday,roncesvalles_yard,mechanical,4.0,8.0,N/B,4150.0,05:00:00
2016-01-12,501,05:42:00,Tuesday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4048.0,05:30:00
2016-01-12,512,05:44:00,Tuesday,roncesvalles_yard,late_leaving_garage,5.0,10.0,E/B,4174.0,05:30:00
2016-01-12,504,05:45:00,Tuesday,roncesvalles_yard,mechanical,4.0,8.0,N/B,4049.0,05:30:00
2016-01-12,506,05:47:00,Tuesday,roncesvalles_yard,mechanical,5.0,10.0,N/B,4199.0,06:00:00
2016-01-12,505,05:51:00,Tuesday,broadview_station,late_leaving_garage,6.0,12.0,W/B,4038.0,06:00:00
2016-01-12,504,05:52:00,Tuesday,roncesvalles_yard,mechanical,4.0,8.0,N/B,4045.0,06:00:00
2016-01-12,504,06:05:00,Tuesday,broadview_station,late_leaving_garage,5.0,10.0,W/B,4042.0,06:00:00
2016-01-12,511,06:17:00,Tuesday,bathurst_station,mechanical,4.0,8.0,E/B,4189.0,06:30:00
2016-01-12,506,06:21:00,Tuesday,roncesvalles_yard,mechanical,4.0,8.0,N/B,4184.0,06:30:00
2016-01-12,511,06:22:00,Tuesday,roncesvalles_yard,late_leaving_garage,5.0,10.0,E/B,4236.0,06:30:00
2016-01-12,504,06:38:00,Tuesday,braodview_station,late_leaving_garage,4.0,8.0,W/B,4032.0,06:30:00
2016-01-12,510,06:45:00,Tuesday,king/spadina,mechanical,5.0,10.0,N/B,4407.0,07:00:00
2016-01-12,504,06:49:00,Tuesday,roncesvalles_and_high_park,mechanical,3.0,6.0,S/B,4172.0,07:00:00
2016-01-12,506,07:20:00,Tuesday,main_stn,mechanical,4.0,8.0,E/B,4003.0,07:30:00
2016-01-12,501,08:10:00,Tuesday,queen_at_connaught,mechanical,5.0,10.0,E/B,4207.0,08:00:00
2016-01-12,506,08:45:00,Tuesday,gerrard/sumack,held_by,37.0,42.0,W/B,4076.0,08:30:00
2016-01-12,501,08:45:00,Tuesday,queen_at_connaught,mechanical,5.0,10.0,E/B,4140.0,08:30:00
2016-01-12,506,09:16:00,Tuesday,college/yonge,mechanical,4.0,8.0,E/B,4110.0,09:30:00
2016-01-12,504,09:42:00,Tuesday,king_and_sherbourne,mechanical,19.0,22.0,W/B,4145.0,09:30:00
2016-01-12,505,10:35:00,Tuesday,broadview/dundas,mechanical,7.0,14.0,E/B,4037.0,10:30:00
2016-01-12,511,11:38:00,Tuesday,bathurst_and_fleet,mechanical,5.0,10.0,N/B,4236.0,11:30:00
2016-01-12,506,12:28:00,Tuesday,college-bay,held_by,22.0,28.0,W/B,4188.0,12:30:00
2016-01-12,501,12:40:00,Tuesday,queen_at_boulton,investigation,142.0,146.0,B/W,4245.0,12:30:00
2016-01-12,502,12:46:00,Tuesday,queen_at_boulton,held_by,156.0,166.0,B/W,7830.0,13:00:00
2016-01-12,501,12:48:00,Tuesday,queen_and_parliament,mechanical,20.0,26.0,W/B,4224.0,13:00:00
2016-01-12,501,12:50:00,Tuesday,queen_at_john,mechanical,26.0,31.0,E/B,4091.0,13:00:00
2016-01-12,501,13:19:00,Tuesday,queen_at_spadina,mechanical,5.0,11.0,E/B,4204.0,13:30:00
2016-01-12,504,13:20:00,Tuesday,church_street_to_roncy,utilized_off_route,4.0,8.0,W/B,4068.0,13:30:00
2016-01-12,505,13:30:00,Tuesday,spadina/dundas,mechanical,6.0,12.0,W/B,4104.0,13:30:00
2016-01-12,501,13:43:00,Tuesday,parliament_at_queen,mechanical,12.0,18.0,S/B,4023.0,13:30:00
2016-01-12,504,13:45:00,Tuesday,king_and_sumach,utilized_off_route,25.0,29.0,E/B,4165.0,14:00:00
2016-01-12,511,14:35:00,Tuesday,bathurst_&king,mechanical,3.0,6.0,N/B,4189.0,14:30:00
2016-01-12,506,14:35:00,Tuesday,gerrard/coxwell,mechanical,5.0,11.0,E/B,4082.0,14:30:00
2016-01-12,510,14:57:00,Tuesday,spadina/queensquay,general_delay,5.0,10.0,S/B,4406.0,15:00:00
2016-01-12,512,15:35:00,Tuesday,st_clair_west_stn,investigation,5.0,9.0,E/B,4159.0,15:30:00
2016-01-12,501,15:42:00,Tuesday,humber_loop,mechanical,5.0,11.0,E/B,4222.0,15:30:00
2016-01-12,504,16:27:00,Tuesday,spencer_ave_to_dws,mechanical,4.0,8.0,W/B,4121.0,16:30:00
2016-01-12,501,16:37:00,Tuesday,lakeshore_at_parklawn,held_by,36.0,46.0,B/W,4095.0,16:30:00
2016-01-12,504,17:13:00,Tuesday,broadview_stn,mechanical,0.0,0.0,W/B,4136.0,17:00:00
2016-01-12,501,17:30:00,Tuesday,neville_loop,mechanical,12.0,18.0,W/B,4243.0,17:30:00
2016-01-12,502,18:01:00,Tuesday,bingham_loop,investigation,10.0,20.0,W/B,7726.0,18:00:00
2016-01-12,504,18:41:00,Tuesday,dws_to_roncy,mechanical,0.0,0.0,E/B,4016.0,18:30:00
2016-01-12,505,20:03:00,Tuesday,dundas_at_bathurst,mechanical,22.0,29.0,W/B,4139.0,20:00:00
2016-01-12,501,20:50:00,Tuesday,queen_st._west_and_university_ave.,investigation,4.0,9.0,E/B,4048.0,21:00:00
2016-01-12,504,23:29:00,Tuesday,dundas_west_stn,mechanical,5.0,10.0,E/B,4181.0,23:30:00
2016-01-13,501,05:07:00,Wednesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4090.0,05:00:00
2016-01-13,512,05:14:00,Wednesday,roncesvalles_yard,late_leaving_garage,5.0,10.0,E/B,4183.0,05:00:00
2016-01-13,504,05:16:00,Wednesday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4149.0,05:30:00
2016-01-13,512,05:18:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4157.0,05:30:00
2016-01-13,505,05:20:00,Wednesday,dundas_at_lansdowne,mechanical,37.0,51.0,W/B,4004.0,05:30:00
2016-01-13,501,05:27:00,Wednesday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4043.0,05:30:00
2016-01-13,505,05:33:00,Wednesday,roncesvalles_yard.,late_leaving_garage,5.0,10.0,W/B,4136.0,05:30:00
2016-01-13,501,05:38:00,Wednesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4236.0,05:30:00
2016-01-13,512,05:38:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4194.0,05:30:00
2016-01-13,512,05:38:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4167.0,05:30:00
2016-01-13,512,05:44:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4192.0,05:30:00
2016-01-13,501,05:45:00,Wednesday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4095.0,05:30:00
2016-01-13,506,05:47:00,Wednesday,roncesvalles_yard,held_by,5.0,10.0,E/B,4108.0,06:00:00
2016-01-13,506,05:48:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4174.0,06:00:00
2016-01-13,501,06:00:00,Wednesday,queen_at_roncesvalles,mechanical,5.0,10.0,E/B,4236.0,06:00:00
2016-01-13,504,06:03:00,Wednesday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4177.0,06:00:00
2016-01-13,504,06:14:00,Wednesday,broadview_station,late_leaving_garage,4.0,8.0,W/B,4133.0,06:00:00
2016-01-13,511,06:22:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4044.0,06:30:00
2016-01-13,501,06:23:00,Wednesday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4208.0,06:30:00
2016-01-13,506,06:24:00,Wednesday,roncesvalles_yard,mechanical,5.0,10.0,E/B,4094.0,06:30:00
2016-01-13,511,06:29:00,Wednesday,nassau_and_bathurst,mechanical,4.0,8.0,S/B,4223.0,06:30:00
2016-01-13,510,06:30:00,Wednesday,king_street_w_and_spadina_ave,late_leaving_garage,5.0,10.0,N/B,4207.0,06:30:00
2016-01-13,509,06:32:00,Wednesday,fleet_loop,late_leaving_garage,5.0,10.0,E/B,4017.0,06:30:00
2016-01-13,510,06:35:00,Wednesday,king_street_w_and_spadina_ave,late_leaving_garage,10.0,15.0,N/B,4209.0,06:30:00
2016-01-13,509,06:42:00,Wednesday,fleet_loop,late_leaving_garage,5.0,10.0,E/B,4018.0,06:30:00
2016-01-13,501,06:47:00,Wednesday,queensway_at_windermere,held_by,8.0,13.0,E/B,4221.0,07:00:00
2016-01-13,501,06:58:00,Wednesday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4125.0,07:00:00
2016-01-13,506,07:07:00,Wednesday,main_station,late_leaving_garage,4.0,8.0,W/B,4199.0,07:00:00
2016-01-13,506,07:30:00,Wednesday,college_and_spadina,held_by,16.0,20.0,E/B,4023.0,07:30:00
2016-01-13,502,07:52:00,Wednesday,kingston_at_main_st,diversion,23.0,30.0,E/B,7749.0,08:00:00
2016-01-13,504,08:09:00,Wednesday,king_and_duro,mechanical,3.0,6.0,W/B,4041.0,08:00:00
2016-01-13,504,08:10:00,Wednesday,roncesvalles_and_high_park,mechanical,3.0,6.0,S/B,4105.0,08:00:00
2016-01-13,510,08:53:00,Wednesday,pape/queen,mechanical,5.0,10.0,N/B,4247.0,09:00:00
2016-01-13,501,10:28:00,Wednesday,queen_st_(kingston_rd_to_neville_park),diversion,5.0,10.0,E/B,4251.0,10:30:00
2016-01-13,505,10:55:00,Wednesday,broadview_station,mechanical,6.0,12.0,W/B,4050.0,11:00:00
2016-01-13,501,12:35:00,Wednesday,queensway_at_roncesvalles,mechanical,6.0,11.0,E/B,4221.0,12:30:00
2016-01-13,501,12:37:00,Wednesday,humber_loop,mechanical,10.0,20.0,W/B,4122.0,12:30:00
2016-01-13,501,13:33:00,Wednesday,queen_at_simcoe,mechanical,27.0,33.0,W/B,4224.0,13:30:00
2016-01-13,504,13:41:00,Wednesday,roncesvalles/queen,mechanical,4.0,8.0,W/B,4021.0,13:30:00
2016-01-13,504,13:59:00,Wednesday,roncesvalles/queen,mechanical,4.0,8.0,W/B,4140.0,14:00:00
2016-01-13,506,14:50:00,Wednesday,gerrard_and_broadview,mechanical,6.0,11.0,E/B,4161.0,15:00:00
2016-01-13,509,14:53:00,Wednesday,fleet_loop,mechanical,4.0,8.0,E/B,4076.0,15:00:00
2016-01-13,512,15:00:00,Wednesday,st_clair_stn,mechanical,3.0,7.0,W/B,4113.0,15:00:00
2016-01-13,504,15:52:00,Wednesday,king/dufferin,investigation,8.0,12.0,W/B,4021.0,16:00:00
2016-01-13,512,15:56:00,Wednesday,earlscourt_loop,investigation,3.0,7.0,W/B,4157.0,16:00:00
2016-01-13,501,16:09:00,Wednesday,queen_at_beaconsfield,held_by,46.0,52.0,B/W,4205.0,16:00:00
2016-01-13,505,16:31:00,Wednesday,dundas__an_ossington,mechanical,7.0,14.0,W/B,4101.0,16:30:00
2016-01-13,504,16:44:00,Wednesday,roncesvalles/queen,mechanical,4.0,8.0,W/B,4080.0,16:30:00
2016-01-13,501,16:47:00,Wednesday,shaw_at_king,investigation,5.0,11.0,W/B,4210.0,17:00:00
2016-01-13,501,17:04:00,Wednesday,humber_loop,mechanical,6.0,11.0,E/B,4201.0,17:00:00
2016-01-13,502,17:05:00,Wednesday,queen_at_broadview,investigation,10.0,20.0,W/B,7823.0,17:00:00
2016-01-13,511,17:15:00,Wednesday,bathurst_stn,mechanical,6.0,12.0,S/B,4198.0,17:30:00
2016-01-13,506,17:28:00,Wednesday,main_station,mechanical,6.0,12.0,W/B,4025.0,17:30:00
2016-01-13,512,18:05:00,Wednesday,st_clair_&_oakwood,held_by,5.0,9.0,W/B,4061.0,18:00:00
2016-01-13,501,18:49:00,Wednesday,lakeshore_at_39th,held_by,7.0,17.0,E/B,4093.0,19:00:00
2016-01-13,501,19:06:00,Wednesday,lakeshore_at_kipling,mechanical,10.0,20.0,W/B,4041.0,19:00:00
2016-01-13,510,19:15:00,Wednesday,spadina_and_dundas,mechanical,18.0,21.0,N/B,4407.0,19:00:00
2016-01-13,505,19:45:00,Wednesday,dundas_and_broadview,mechanical,7.0,14.0,E/B,4045.0,20:00:00
2016-01-13,501,19:59:00,Wednesday,queen_at_bathurst,mechanical,5.0,15.0,W/B,4163.0,20:00:00
2016-01-13,505,23:41:00,Wednesday,broadview_station,mechanical,10.0,20.0,W/B,4170.0,23:30:00
2016-01-14,501,02:59:00,Thursday,lake_shore_blvd_and_37th_st.,held_by,82.0,85.0,W/B,4179.0,03:00:00
2016-01-14,512,04:39:00,Thursday,bathurst_and_bridgeman,emergency_services,32.0,0.0,N/B,4098.0,04:30:00
2016-01-14,512,04:56:00,Thursday,roncesvalles_yard.,late_leaving_garage,3.0,6.0,W/B,4061.0,05:00:00
2016-01-14,501,05:19:00,Thursday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4095.0,05:30:00
2016-01-14,501,05:22:00,Thursday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4185.0,05:30:00
2016-01-14,512,05:32:00,Thursday,bathurst_and_bridgeman,emergency_services,5.0,10.0,N/B,4061.0,05:30:00
2016-01-14,511,05:53:00,Thursday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4210.0,06:00:00
2016-01-14,501,05:57:00,Thursday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4219.0,06:00:00
2016-01-14,505,06:03:00,Thursday,broadview_station,late_leaving_garage,6.0,12.0,W/B,4056.0,06:00:00
2016-01-14,504,06:03:00,Thursday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4072.0,06:00:00
2016-01-14,506,06:18:00,Thursday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4044.0,06:30:00
2016-01-14,512,06:20:00,Thursday,bathurst_and_bridgeman,emergency_services,5.0,10.0,N/B,4177.0,06:30:00
2016-01-14,506,06:23:00,Thursday,gerrard_and_ashdale,mechanical,8.0,12.0,W/B,4076.0,06:30:00
2016-01-14,506,06:25:00,Thursday,coxwell_ave_and_lower_gerrard,late_leaving_garage,2.0,4.0,W/B,4089.0,06:30:00
2016-01-14,504,06:38:00,Thursday,broadview_station,late_leaving_garage,4.0,8.0,W/B,4197.0,06:30:00
2016-01-14,509,06:42:00,Thursday,fleet_loop,late_leaving_garage,5.0,10.0,W/B,4135.0,06:30:00
2016-01-14,501,06:58:00,Thursday,neville_loop,late_leaving_garage,5.0,10.0,W/B,4188.0,07:00:00
2016-01-14,506,07:05:00,Thursday,college_and_spadina,mechanical,8.0,12.0,E/B,4037.0,07:00:00
2016-01-14,506,07:07:00,Thursday,main_station,late_leaving_garage,4.0,8.0,W/B,4120.0,07:00:00
2016-01-14,510,08:03:00,Thursday,dundas/spadina,investigation,5.0,10.0,N/B,4408.0,08:00:00
2016-01-14,506,09:35:00,Thursday,gerrard_and_broadview,investigation,20.0,24.0,W/B,4120.0,09:30:00
2016-01-14,510,11:14:00,Thursday,sullivan/spadina,investigation,5.0,10.0,N/B,4406.0,11:00:00
2016-01-14,504,11:50:00,Thursday,broadview_station,mechanical,4.0,8.0,S/B,4072.0,12:00:00
2016-01-14,504,12:30:00,Thursday,strachan_to_dws,mechanical,4.0,8.0,W/B,4125.0,12:30:00
2016-01-14,501,12:42:00,Thursday,longbranch_loop,mechanical,10.0,20.0,E/B,4237.0,12:30:00
2016-01-14,504,13:08:00,Thursday,queen_street,mechanical,4.0,8.0,E/B,4176.0,13:00:00
2016-01-14,504,13:24:00,Thursday,queen_street_to_dws,mechanical,4.0,8.0,E/B,4080.0,13:30:00
2016-01-14,502,13:25:00,Thursday,queen_at_pape_ave,mechanical,10.0,20.0,E/B,7860.0,13:30:00
2016-01-14,504,13:33:00,Thursday,shaw_street_to_broadview_stn,mechanical,4.0,8.0,E/B,4094.0,13:30:00
2016-01-14,509,14:29:00,Thursday,fleet_loop,mechanical,4.0,8.0,E/B,4135.0,14:30:00
2016-01-14,509,14:40:00,Thursday,bathdust_and_fleet,mechanical,4.0,10.0,E/B,4128.0,14:30:00
2016-01-14,501,14:45:00,Thursday,long_branch_to_humber,general_delay,15.0,30.0,B/W,4198.0,14:30:00
2016-01-14,512,14:56:00,Thursday,gunns_loop,mechanical,4.0,8.0,E/B,4177.0,15:00:00
2016-01-14,501,15:19:00,Thursday,roncy_yard,late_leaving_garage,5.0,10.0,W/B,4222.0,15:30:00
2016-01-14,502,15:25:00,Thursday,parliament_and_queen,investigation,10.0,20.0,E/B,7784.0,15:30:00
2016-01-14,504,15:42:00,Thursday,queen_street_to_dws,mechanical,4.0,8.0,W/B,4146.0,15:30:00
2016-01-14,505,15:45:00,Thursday,broadview_station,mechanical,7.0,14.0,W/B,4104.0,16:00:00
2016-01-14,504,15:51:00,Thursday,queen_street_to_broadview_stn,mechanical,4.0,8.0,E/B,4064.0,16:00:00
2016-01-14,512,15:54:00,Thursday,st_clair_west_stn,mechanical,3.0,7.0,E/B,4169.0,16:00:00
2016-01-14,506,16:43:00,Thursday,college_and_lansdowne,mechanical,6.0,12.0,W/B,4178.0,16:30:00
2016-01-14,501,20:21:00,Thursday,queen_st._west_and_jarvis_st.,investigation,6.0,11.0,W/B,4208.0,20:30:00
2016-01-14,506,21:06:00,Thursday,gerrard_and_broadview,mechanical,6.0,12.0,W/B,4115.0,21:00:00
2016-01-15,501,01:15:00,Friday,the_queensway_and_roncesvalles_ave.,mechanical,9.0,18.0,E/B,4217.0,01:30:00
2016-01-15,304,03:36:00,Friday,king_at_yonge,emergency_services,104.0,134.0,B/W,4144.0,03:30:00
2016-01-15,504,04:56:00,Friday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4138.0,05:00:00
2016-01-15,501,05:19:00,Friday,roncesvalles_yard.,late_leaving_garage,6.0,12.0,W/B,4029.0,05:30:00
2016-01-15,504,05:24:00,Friday,roncesvalles_yard.,late_leaving_garage,4.0,8.0,W/B,4067.0,05:30:00
2016-01-15,504,05:55:00,Friday,roncesvalles_yard,late_leaving_garage,4.0,8.0,W/B,4131.0,06:00:00
2016-01-15,504,06:14:00,Friday,broadview_station,late_leaving_garage,4.0,8.0,W/B,4038.0,06:00:00
2016-01-15,511,06:22:00,Friday,roncy_yard,late_leaving_garage,4.0,8.0,S/B,4193.0,06:30:00
2016-01-15,509,06:32:00,Friday,fleet_loop,late_leaving_garage,5.0,10.0,W/B,4195.0,06:30:00
2016-01-15,509,06:42:00,Friday,fleet_loop,late_leaving_garage,5.0,10.0,W/B,4199.0,06:30:00
2016-01-15,509,06:52:00,Friday,fleet_loop,late_leaving_garage,5.0,10.0,W/B,4079.0,07:00:00
2016-01-15,505,07:14:00,Friday,broadview_station,late_leaving_garage,6.0,12.0,W/B,4028.0,07:00:00
2016-01-15,501,07:45:00,Friday,queen_at_gladstone,held_by,19.0,24.0,B/W,4210.0,08:00:00
2016-01-15,504,08:34:00,Friday,roncy_and_queen,mechanical,4.0,8.0,E/B,4132.0,08:30:00
2016-01-15,510,10:26:00,Friday,queens_quay,mechanical,3.0,6.0,N/B,4224.0,10:30:00
2016-01-15,506,10:39:00,Friday,carlton_and_sherbourne,mechanical,6.0,12.0,E/B,4144.0,10:30:00
2016-01-15,510,11:11:00,Friday,richmond/spadina,mechanical,3.0,6.0,N/B,4415.0,11:00:00
2016-01-15,501,11:15:00,Friday,queen_at_roncesvalles,mechanical,10.0,20.0,E/B,4217.0,11:30:00
2016-01-15,505,11:47:00,Friday,ossington/dundas,investigation,6.0,12.0,E/B,4188.0,12:00:00
2016-01-15,505,13:38:00,Friday,"dvp,_and_dundas",mechanical,6.0,12.0,E/B,4015.0,13:30:00
2016-01-15,512,13:54:00,Friday,oakwood_and_st_clair,held_by,4.0,8.0,W/B,4172.0,14:00:00
2016-01-15,501,14:11:00,Friday,lewis_and_queen_-_just_east_of_broadview,emergency_services,18.0,22.0,E/B,4092.0,14:00:00
2016-01-15,506,14:53:00,Friday,nan,held_by,8.0,14.0,W/B,4143.0,15:00:00
2016-01-15,501,15:25:00,Friday,brock_and_queen_-_e/w_bound,emergency_services,5.0,9.0,W/B,4014.0,15:30:00
2016-01-15,504,15:47:00,Friday,dws_to_queen_street,mechanical,0.0,0.0,E/B,4073.0,16:00:00
2016-01-15,512,16:05:00,Friday,st_clair_&_yonge,investigation,3.0,6.0,W/B,4066.0,16:00:00
2016-01-15,504,17:10:00,Friday,brant_street,mechanical,4.0,8.0,E/B,4086.0,17:00:00
2016-01-15,504,18:06:00,Friday,broadview_and_queen,mechanical,4.0,8.0,W/B,4197.0,18:00:00
2016-01-15,501,18:17:00,Friday,humber_loop,mechanical,10.0,20.0,E/B,4181.0,18:30:00
2016-01-15,504,19:06:00,Friday,parliament,investigation,4.0,8.0,E/B,7493.0,19:00:00
2016-01-15,505,20:10:00,Friday,beverly/dundas,investigation,0.0,0.0,W/B,4061.0,20:00:00
2016-01-15,512,20:12:00,Friday,st_clair_west_stn_entrance,mechanical,20.0,26.0,W/B,4191.0,20:00:00
2016-01-15,504,20:19:00,Friday,shaw_street,held_by,9.0,13.0,E/B,4051.0,20:30:00
2016-01-15,506,20:42:00,Friday,coxwell_and_gerrard,mechanical,14.0,20.0,E/B,4033.0,20:30:00
2016-01-15,501,21:58:00,Friday,greenwood_and_cannaught_avenue,mechanical,3.0,9.0,E/B,4242.0,22:00:00
2016-01-15,510,22:45:00,Friday,dundas/spadina,mechanical,7.0,14.0,S/B,4409.0,23:00:00
2016-01-15,501,22:57:00,Friday,queen_street_and_parliament_street,mechanical,6.0,9.0,E/B,4214.0,23:00:00
2016-01-15,501,23:28:00,Friday,lake_shore_and_park_lawn,mechanical,4.0,13.0,W/B,4218.0,23:30:00
2016-01-15,501,23:38:00,Friday,long_branch_loop,mechanical,5.0,9.0,E/B,4014.0,23:30:00
2016-01-15,501,23:59:00,Friday,long_branch_loop,investigation,41.0,49.0,E/B,4092.0,1900-01-01 00:00:00
2016-01-16,501,01:18:00,Saturday,queen_and_greenwood_avenue,mechanical,9.0,18.0,E/B,4187.0,01:30:00
2016-01-16,506,01:39:00,Saturday,bay_and_college,mechanical,14.0,27.0,W/B,4028.0,01:30:00
2016-01-16,317,03:10:00,Saturday,spadina_and_dundas,held_by,17.0,32.0,B/W,4407.0,03:00:00
2016-01-16,301,03:47:00,Saturday,lake_shore_and_22nd_street,investigation,30.0,43.0,W/B,4233.0,04:00:00
2016-01-16,501,05:07:00,Saturday,queen_and_kingston,mechanical,15.0,25.0,E/B,4209.0,05:00:00
2016-01-16,505,05:26:00,Saturday,roncesvalles_yard,mechanical,10.0,20.0,E/B,4179.0,05:30:00
2016-01-16,501,05:33:00,Saturday,roncesvalles_yard,mechanical,10.0,20.0,W/B,4034.0,05:30:00
2016-01-16,501,06:45:00,Saturday,queen_and_church,mechanical,30.0,53.0,E/B,4239.0,07:00:00
2016-01-16,501,06:59:00,Saturday,roncesvalles_yard,mechanical,10.0,20.0,E/B,4204.0,07:00:00
2016-01-16,506,07:53:00,Saturday,coxwell_&_gerrard,mechanical,4.0,8.0,W/B,4068.0,08:00:00
2016-01-16,504,08:25:00,Saturday,queen_&_broadview,mechanical,4.0,9.0,W/B,4000.0,08:30:00
2016-01-16,504,08:25:00,Saturday,russell_yard,late_leaving_garage,5.0,11.0,N/B,4111.0,08:30:00
2016-01-16,504,08:33:00,Saturday,roncy_yard,late_leaving_garage,7.0,16.0,N/B,4136.0,08:30:00
2016-01-16,504,08:43:00,Saturday,russell_yard,late_leaving_garage,5.0,9.0,N/B,4173.0,08:30:00
2016-01-16,504,08:43:00,Saturday,queen_&_broadview,mechanical,4.0,8.0,W/B,4144.0,08:30:00
2016-01-16,504,09:14:00,Saturday,russell_yard,late_leaving_garage,5.0,9.0,N/B,4115.0,09:00:00
2016-01-16,501,11:00:00,Saturday,humber_loop,mechanical,10.0,20.0,E/B,4051.0,11:00:00
2016-01-16,511,11:38:00,Saturday,bathurst_&_dundas,investigation,6.0,12.0,S/B,4164.0,11:30:00
2016-01-16,511,11:38:00,Saturday,bathurst_&_dundas,investigation,15.0,30.0,B/W,4164.0,11:30:00
2016-01-16,505,12:04:00,Saturday,bathurst_street,held_by,8.0,14.0,E/B,4076.0,12:00:00
